Date,Open,High,Low,Close,Adj Close,Volume
08-05-2023,577.650024,587.599976,577.349976,583.599976,572.475342,12990869
09-05-2023,585,586.450012,572.099976,573.5,562.567871,18959065
10-05-2023,575,575,563.25,572.200012,561.292664,18561315
11-05-2023,572.200012,580,572,573.450012,562.51886,16016715
12-05-2023,574.700012,580.75,571.549988,578.150024,567.129272,11319335
15-05-2023,578.75,584,574.650024,581.900024,570.8078,11410243
16-05-2023,584,590.400024,582,586.299988,575.123901,22178229
17-05-2023,586,590.5,579.5,586.299988,575.123901,23739774
18-05-2023,590.299988,593.900024,571.400024,574.200012,563.254578,45656620
19-05-2023,579,586.25,569.900024,575.150024,564.186462,42293962
22-05-2023,577.5,580.299988,573.450012,577.150024,566.148315,21484049
23-05-2023,578.900024,583.700012,576.799988,581.599976,570.513428,16120548
24-05-2023,579.799988,585.25,578.25,582.700012,571.592529,17616658
25-05-2023,582,582.900024,577,581.25,570.170166,16479436
26-05-2023,581.25,587.75,580.549988,586,574.82959,9788076
29-05-2023,590,596.400024,588.049988,595,583.65802,18432231
30-05-2023,595,595.5,591.5,592.799988,581.5,15031640
31-05-2023,583.799988,584.799988,577.5,579.849976,579.849976,28797643
01-06-2023,581.799988,586.400024,581,582.75,582.75,17820226
02-06-2023,584.700012,588.900024,583,587.200012,587.200012,11323908
05-06-2023,588.5,589.799988,586,587.200012,587.200012,12920507
06-06-2023,588,588.900024,583,585.349976,585.349976,11199940
07-06-2023,588,590.599976,586,589.200012,589.200012,11113781
08-06-2023,589.950012,593.950012,586.349976,588.5,588.5,15971917
09-06-2023,588,589.099976,576.75,578.700012,578.700012,18870272
12-06-2023,580,581.5,577.700012,578.650024,578.650024,8786066
13-06-2023,579.450012,581.400024,574.25,576.400024,576.400024,12612098
14-06-2023,577,578.549988,575.25,576.549988,576.549988,8948696
15-06-2023,576,576.700012,565.25,566.5,566.5,17934877
16-06-2023,568.75,574.700012,567.049988,571.25,571.25,12660226
19-06-2023,571.25,572.75,565.900024,568.849976,568.849976,17903691
20-06-2023,568.849976,569.450012,562.549988,567.400024,567.400024,14549152
21-06-2023,567.400024,569.5,565.650024,566.349976,566.349976,14946871
22-06-2023,566.349976,569,561.049988,562.950012,562.950012,14979063
23-06-2023,562,562.099976,553.799988,554.599976,554.599976,12215712
26-06-2023,556,558.5,554.5,557.049988,557.049988,8360264
27-06-2023,558.25,567.950012,555.650024,566.099976,566.099976,10694768
28-06-2023,566.099976,566.099976,566.099976,566.099976,566.099976,0
30-06-2023,574,574,570.200012,572.849976,572.849976,8718232
03-07-2023,574.5,586.349976,573.900024,585.450012,585.450012,15421985
04-07-2023,588.200012,595.950012,582.25,589.25,589.25,24799250
05-07-2023,589.799988,593.700012,588.200012,590.599976,590.599976,13598114
06-07-2023,590.400024,593.5,589.099976,592.5,592.5,11323509
07-07-2023,590,595.5,585.5,593.599976,593.599976,11707209
10-07-2023,594.650024,599.799988,590.25,592.599976,592.599976,11417363
11-07-2023,595,595.950012,587.349976,588.549988,588.549988,13221177
12-07-2023,589,594.5,588.200012,589.25,589.25,16029716
13-07-2023,594.900024,598,583.349976,585.650024,585.650024,20024503
14-07-2023,586.75,591.299988,580.700012,584.400024,584.400024,12190152
17-07-2023,587,602.849976,584.200012,601.099976,601.099976,19378986
18-07-2023,603.049988,604.049988,588.75,592.349976,592.349976,25757209
19-07-2023,594.650024,602.400024,592,601.450012,601.450012,17556585
20-07-2023,601.400024,610.799988,598.75,610.049988,610.049988,34038351
21-07-2023,610,619.5,609,615.099976,615.099976,21040281
24-07-2023,615.049988,621.900024,614.299988,617.650024,617.650024,11756364
25-07-2023,621.799988,621.799988,604.200012,609.599976,609.599976,18503305
26-07-2023,612,616.349976,609.150024,615.150024,615.150024,9999125
27-07-2023,616.400024,621.25,613.099976,616.549988,616.549988,17444742
28-07-2023,616.400024,619.900024,613.599976,616.049988,616.049988,11930586
31-07-2023,616.650024,621,614.5,620.200012,620.200012,8605483
01-08-2023,620.200012,620.849976,610.599976,611.849976,611.849976,13493453
02-08-2023,609.849976,610.5,594.099976,598.450012,598.450012,14977497
03-08-2023,598.700012,600.849976,585,590.5,590.5,27774877
04-08-2023,594.799988,598.700012,571.400024,573.299988,573.299988,52725616
07-08-2023,577,577,566.650024,567.900024,567.900024,32736325
08-08-2023,571,574.25,568.450012,573.099976,573.099976,25038671
09-08-2023,575,575,568.349976,573.75,573.75,15769111
10-08-2023,573.75,577.599976,570.099976,573.650024,573.650024,27325801
11-08-2023,575.450012,579,572,574.150024,574.150024,18221179
14-08-2023,572.950012,573,558.599976,560.799988,560.799988,28084093
16-08-2023,558.799988,566.400024,554,565.349976,565.349976,15725767
17-08-2023,565.75,573.150024,564,572.150024,572.150024,27910162
18-08-2023,570,575.25,567.400024,572.950012,572.950012,18253227
21-08-2023,572.950012,575.549988,570.75,571.700012,571.700012,9380810
22-08-2023,572.5,574.450012,567.5,568.5,568.5,14073413
23-08-2023,571,577.950012,566,576.900024,576.900024,18579297
24-08-2023,578.150024,582,575.549988,576.950012,576.950012,24131644
25-08-2023,573.799988,575.299988,567.200012,569.950012,569.950012,12271885
28-08-2023,572.799988,574.799988,569.200012,572.849976,572.849976,9711932
29-08-2023,573.650024,576.299988,571.849976,574.849976,574.849976,13144855
30-08-2023,576.700012,577.700012,566.099976,567.400024,567.400024,15281416
31-08-2023,569.299988,570.299988,559.400024,561.349976,561.349976,27898476
01-09-2023,562.700012,571.200012,562.099976,569.549988,569.549988,18121168
04-09-2023,572,576.349976,568.450012,575.549988,575.549988,12108655
05-09-2023,575.599976,578.25,571.349976,573,573,14444729
06-09-2023,574.25,574.25,568,570.5,570.5,20609936
07-09-2023,568,581,568,579.049988,579.049988,12390597
08-09-2023,581,588.5,579.700012,583.450012,583.450012,14032068
11-09-2023,587,592.299988,585.349976,591.700012,591.700012,10946134
12-09-2023,593.650024,594.25,584.650024,588.349976,588.349976,16093060
13-09-2023,588.400024,598,583.450012,596.450012,596.450012,19377172
14-09-2023,598.450012,603.700012,595.200012,597.299988,597.299988,13178911
15-09-2023,599.349976,600.700012,595.200012,598.799988,598.799988,11756389
18-09-2023,598.799988,608.400024,597.049988,603.950012,603.950012,19305055
20-09-2023,600.849976,606.799988,599.400024,601.099976,601.099976,21314600
21-09-2023,600,606.599976,584.650024,588.150024,588.150024,23453425
22-09-2023,593.5,602,591.400024,598.150024,598.150024,18784139
25-09-2023,601.5,601.5,590.450012,594.049988,594.049988,9712784
26-09-2023,594,595,591.25,594.400024,594.400024,8327427
27-09-2023,593.450012,594.299988,588.200012,589.75,589.75,9865347
28-09-2023,591.25,595.200012,588.849976,589.950012,589.950012,21960816
29-09-2023,592.849976,600,591.299988,598.549988,598.549988,12189735
03-10-2023,596.599976,604.900024,589.599976,602.950012,602.950012,15322196
04-10-2023,600,600.450012,584.450012,586.25,586.25,24914612
05-10-2023,590,594.349976,587.099976,592.150024,592.150024,13248028
06-10-2023,593.400024,598.950012,592.200012,594.25,594.25,8216780
09-10-2023,588,589,581.549988,585.099976,585.099976,9189597
10-10-2023,587,595,585.75,591.650024,591.650024,10373508
11-10-2023,596.900024,597,587.599976,588.349976,588.349976,14220119
