Date,Open,High,Low,Close,Adj Close,Volume
2022-12-16,1864.500000,1864.500000,1835.250000,1841.050049,1839.536621,41054
2022-12-19,1835.050049,1863.150024,1835.050049,1858.650024,1857.122070,24027
2022-12-20,1850.000000,1858.500000,1834.099976,1848.050049,1846.530884,24811
2022-12-21,1864.949951,1864.949951,1808.099976,1814.400024,1812.908447,37738
2022-12-22,1830.000000,1834.699951,1819.050049,1825.800049,1824.299072,25375
2022-12-23,1818.000000,1839.000000,1813.000000,1819.800049,1818.304077,29165
2022-12-26,1816.050049,1825.900024,1794.400024,1811.699951,1810.210571,33141
2022-12-27,1834.099976,1834.099976,1807.500000,1820.500000,1819.003418,13779
2022-12-28,1825.000000,1831.650024,1816.650024,1820.250000,1818.753662,13225
2022-12-29,1820.000000,1820.900024,1801.000000,1818.199951,1816.705322,24037
2022-12-30,1827.949951,1837.849976,1823.150024,1826.449951,1824.948486,40699
2023-01-02,1820.199951,1832.500000,1817.000000,1825.849976,1824.348999,15570
2023-01-03,1830.449951,1836.500000,1820.449951,1833.000000,1831.493164,67262
2023-01-04,1836.500000,1836.500000,1814.099976,1820.849976,1819.353149,23394
2023-01-05,1821.000000,1832.949951,1806.199951,1820.599976,1819.103271,23365
2023-01-06,1822.050049,1824.500000,1771.000000,1786.900024,1785.431030,85499
2023-01-09,1801.000000,1816.000000,1789.000000,1811.849976,1810.360474,43360
2023-01-10,1816.949951,1816.949951,1789.050049,1795.699951,1794.223755,23759
2023-01-11,1796.000000,1804.550049,1784.050049,1802.349976,1800.868286,17605
2023-01-12,1804.050049,1805.150024,1772.750000,1779.599976,1778.137085,35415
2023-01-13,1783.949951,1787.250000,1759.050049,1779.900024,1778.436768,117758
2023-01-16,1781.050049,1798.000000,1780.849976,1785.500000,1784.032227,1261330
2023-01-17,1772.550049,1801.699951,1772.550049,1796.050049,1794.573608,38435
2023-01-18,1805.949951,1826.800049,1796.349976,1798.949951,1797.471069,140091
2023-01-19,1799.150024,1800.699951,1765.000000,1767.900024,1766.446655,79608
2023-01-20,1771.250000,1776.050049,1757.250000,1763.250000,1761.800537,53362
2023-01-23,1796.000000,1799.400024,1770.550049,1783.199951,1781.734009,70414
2023-01-24,1788.099976,1789.949951,1749.849976,1759.900024,1758.453247,38072
2023-01-25,1752.000000,1759.699951,1733.500000,1749.550049,1748.111816,653478
2023-01-27,1750.849976,1752.050049,1703.750000,1714.000000,1712.590942,107804
2023-01-30,1705.050049,1730.949951,1684.949951,1726.250000,1724.830933,202937
2023-01-31,1730.000000,1738.250000,1713.050049,1730.250000,1728.827637,111673
2023-02-01,1746.699951,1783.449951,1720.400024,1745.949951,1744.514648,38745
2023-02-02,1725.000000,1767.349976,1724.949951,1762.400024,1760.951172,50020
2023-02-03,1763.050049,1783.150024,1746.400024,1780.500000,1779.036255,53516
2023-02-06,1780.349976,1780.349976,1740.449951,1747.150024,1745.713745,45822
2023-02-07,1748.050049,1780.000000,1747.949951,1774.849976,1773.390869,54706
2023-02-08,1775.050049,1779.300049,1762.800049,1764.699951,1763.249268,13022
2023-02-09,1762.000000,1774.900024,1748.750000,1770.500000,1769.044556,15767
2023-02-10,1770.000000,1778.000000,1764.800049,1771.550049,1770.093750,12297
2023-02-13,1771.550049,1784.000000,1761.650024,1773.199951,1771.742310,22487
2023-02-14,1770.000000,1776.000000,1764.750000,1769.050049,1767.595825,37330
2023-02-15,1796.949951,1796.949951,1760.050049,1785.050049,1783.582642,28526
2023-02-16,1803.949951,1803.949951,1783.500000,1788.449951,1786.979736,21572
2023-02-17,1785.949951,1790.800049,1751.150024,1759.500000,1758.053589,250454
2023-02-20,1762.400024,1766.599976,1730.000000,1737.250000,1735.821899,43574
2023-02-21,1737.300049,1744.349976,1725.500000,1728.500000,1727.079102,50561
2023-02-22,1728.400024,1728.400024,1698.400024,1700.650024,1699.251953,23623
2023-02-23,1710.000000,1713.949951,1688.050049,1707.050049,1705.646729,37672
2023-02-24,1709.000000,1723.500000,1694.699951,1697.300049,1695.904785,14923
2023-02-27,1698.800049,1729.699951,1689.699951,1725.949951,1724.531128,67412
2023-02-28,1729.449951,1741.199951,1721.849976,1729.000000,1727.578613,35167
2023-03-01,1735.449951,1750.000000,1725.800049,1744.550049,1743.115967,27508
2023-03-02,1744.550049,1745.849976,1717.050049,1722.199951,1720.784180,35564
2023-03-03,1726.050049,1756.949951,1719.099976,1750.800049,1749.360718,67868
2023-03-06,1750.849976,1764.449951,1743.000000,1751.199951,1749.760376,85333
2023-03-08,1727.000000,1743.800049,1727.000000,1739.900024,1738.469727,122081
2023-03-09,1744.000000,1744.000000,1714.099976,1717.849976,1716.437744,158742
2023-03-10,1705.000000,1712.750000,1692.750000,1698.949951,1697.553345,131960
2023-03-13,1698.949951,1722.300049,1667.199951,1674.400024,1673.023560,87613
2023-03-14,1666.150024,1677.300049,1644.199951,1647.599976,1646.245483,137835
2023-03-15,1662.000000,1687.650024,1662.000000,1666.099976,1664.730347,36482
2023-03-16,1661.050049,1679.000000,1648.000000,1664.000000,1662.632080,56538
2023-03-17,1676.050049,1702.000000,1671.550049,1691.199951,1689.809692,67233
2023-03-20,1670.050049,1702.650024,1670.050049,1699.449951,1698.052856,42974
2023-03-21,1709.800049,1711.150024,1692.199951,1707.400024,1705.996460,18831
2023-03-22,1707.400024,1711.650024,1692.150024,1704.599976,1703.198730,38521
2023-03-23,1704.000000,1704.000000,1676.400024,1679.150024,1677.769653,28615
2023-03-24,1675.000000,1708.250000,1675.000000,1691.550049,1690.159424,93064
2023-03-27,1696.250000,1712.800049,1694.000000,1705.000000,1703.598389,27780
2023-03-28,1705.000000,1709.849976,1685.550049,1698.449951,1697.053711,19713
2023-03-29,1698.449951,1727.199951,1694.800049,1720.849976,1719.435303,25171
2023-03-31,1720.900024,1740.199951,1720.900024,1733.500000,1732.074951,46489
2023-04-03,1739.949951,1752.000000,1734.050049,1745.449951,1744.015015,35350
2023-04-05,1745.449951,1759.800049,1740.150024,1752.199951,1750.759521,30506
2023-04-06,1758.000000,1761.349976,1739.099976,1757.300049,1755.855469,35499
2023-04-10,1751.050049,1767.500000,1749.449951,1758.949951,1757.504028,23864
2023-04-11,1832.000000,1850.400024,1825.500000,1847.599976,1846.081177,177387
2023-04-12,1840.050049,1851.000000,1830.650024,1843.900024,1842.384155,105716
2023-04-13,1836.050049,1874.000000,1832.599976,1869.949951,1868.412720,35045
2023-04-17,1872.699951,1913.449951,1825.750000,1894.449951,1892.892578,158758
2023-04-18,1900.000000,1905.000000,1885.400024,1888.000000,1886.447998,75451
2023-04-19,1896.599976,1896.599976,1876.050049,1884.099976,1882.551147,13922
2023-04-20,1880.949951,1902.550049,1880.949951,1884.050049,1882.501221,29958
2023-04-21,1876.050049,1904.250000,1876.050049,1893.650024,1892.093262,33716
2023-04-24,1890.000000,1902.050049,1878.300049,1897.000000,1895.440552,44634
2023-04-25,1913.900024,1913.900024,1877.199951,1888.500000,1886.947510,44093
2023-04-26,1870.050049,1893.550049,1863.900024,1878.449951,1876.905762,33921
2023-04-27,1882.000000,1913.449951,1878.699951,1909.449951,1907.880249,46545
2023-04-28,1906.000000,1943.400024,1896.050049,1937.699951,1936.107056,103973
2023-05-02,1928.000000,1936.750000,1901.199951,1920.500000,1918.921265,93106
2023-05-03,1921.050049,1933.599976,1914.000000,1930.800049,1929.212769,27297
2023-05-04,1935.050049,1950.949951,1922.199951,1946.849976,1945.249512,30632
2023-05-05,1946.050049,1973.750000,1916.500000,1928.349976,1926.764771,58410
2023-05-08,1930.000000,1968.000000,1922.300049,1960.500000,1958.888306,66044
2023-05-09,1966.349976,1969.949951,1947.150024,1953.500000,1951.894043,87165
2023-05-10,1955.150024,1962.500000,1932.550049,1959.949951,1958.338745,32728
2023-05-11,1976.000000,1976.000000,1952.750000,1958.050049,1956.440430,121108
2023-05-12,1962.949951,1967.800049,1944.099976,1959.750000,1958.138916,63544
2023-05-15,1963.949951,1976.949951,1952.349976,1973.050049,1971.428101,27435
2023-05-16,1980.949951,1980.949951,1937.449951,1944.849976,1943.251221,56776
2023-05-17,1945.199951,1950.500000,1896.500000,1909.099976,1907.530518,45590
2023-05-18,null,null,null,null,null,null
2023-05-19,1930.000000,1946.699951,1923.400024,1940.750000,1939.154541,34613
2023-05-22,1940.050049,1952.099976,1924.000000,1940.050049,1938.455200,41674
2023-05-23,1940.050049,1940.050049,1915.000000,1921.199951,1919.620605,32082
2023-05-24,1927.000000,1940.349976,1897.699951,1910.050049,1908.479858,50793
2023-05-25,1911.050049,1932.500000,1910.050049,1929.949951,1928.363403,32512
2023-05-26,1940.449951,1949.000000,1922.900024,1944.949951,1943.351074,59241
2023-05-29,null,null,null,null,null,null
2023-05-30,1957.050049,1979.000000,1953.949951,1973.550049,1971.927612,41404
2023-05-31,1980.750000,2063.000000,1955.000000,1994.599976,1992.960327,590531
2023-06-01,1972.099976,1977.750000,1924.349976,1928.500000,1926.914673,125014
2023-06-02,1947.949951,1951.000000,1929.349976,1939.750000,1938.155396,57914
2023-06-05,1943.199951,1951.099976,1921.699951,1924.650024,1923.067871,72641
2023-06-06,1925.000000,1965.650024,1925.000000,1960.900024,1959.288086,36289
2023-06-07,1972.000000,1972.000000,1935.849976,1938.300049,1936.706665,67952
2023-06-08,1940.949951,1940.949951,1880.150024,1886.349976,1884.799316,96758
2023-06-09,1863.550049,1898.150024,1855.000000,1871.900024,1870.361206,34912460
2023-06-12,1873.000000,1882.000000,1864.699951,1878.500000,1876.955688,38880
2023-06-13,1875.000000,1882.550049,1851.800049,1856.400024,1854.873901,63196
2023-06-14,1856.400024,1868.000000,1846.449951,1864.699951,1863.166992,96101
2023-06-15,1862.349976,1868.800049,1829.599976,1833.650024,1832.142700,97438
2023-06-16,1826.050049,1861.449951,1826.050049,1857.900024,1856.372681,69480
2023-06-19,1864.000000,1865.449951,1818.000000,1823.949951,1822.450562,148905
2023-06-20,1823.900024,1847.400024,1815.849976,1842.900024,1841.385010,39058
2023-06-21,1843.050049,1849.349976,1836.150024,1846.300049,1844.782227,45126
2023-06-22,1849.900024,1849.900024,1830.550049,1835.750000,1834.240845,82032
2023-06-23,1834.900024,1844.900024,1825.300049,1828.699951,1827.196655,62756
2023-06-26,1829.949951,1830.599976,1820.050049,1821.750000,1820.252441,46843
2023-06-27,1827.949951,1847.449951,1822.449951,1844.750000,1843.233521,38820
